file,search_result
0444AbuCamrDani.BayanFiCaddAyyQuran.JK001013-ara1, قال كان الأسود يختم القرآن في كل ست & باب سيرة ثابت البناني رضي الله عنه & حدثنا ابن عفان قال أنا
0444AbuCamrDani.BayanFiCaddAyyQuran.JK001013-ara1, قال كان سعيد بن جبير يؤمنا في رمضان فيقرأ القرآن في ست ليال & باب سيرة إبراهيم بن يزيد النخعي رضي الله عنه & أخبرنا خلف بن
0444AbuCamrDani.MuktafiFiWaqf.Shamela0026461-ara1, قال يوشع مبتدئا {عجبا} أي أعجب لذلك عجبا وقيل عجبا لسيره في البحر ويجوز أن يكون على هذا أيضا قوله واتخذ
0445AbuCabdAllahCalawi.JamicKafi.Zaydiyya0000055-ara2, وقال محمد فيما حدثنا به ابن غزال في السيرة لنوح عن ابن عمرو عنه وقد رخص في الصلاة في
0449AbuCalaMacarri.MucjizAhmad.JK010753-ara1, وقال يصف سيره في البوادي وما لقي في أسفاره ويذم الأعور بن كروس
0449AbuCalaMacarri.MucjizAhmad.JK010753-ara1, يقول أكون مره في بيوت البدو ورحلي محطوط هناك وأزمنة على قتد البعير وجعل سيره أكثر من استقراره وقيل معناه أن رحله يكون في بيوت
0449AbuCalaMacarri.MucjizAhmad.JK010753-ara1, يقول وكم من يوم وصلنا سيره بسير الليل فكأن برق ذلك اليوم المطير على أفق هذا
0449AbuCalaMacarri.MucjizAhmad.JK010753-ara1, يقول لما قتل الكرد عاد إلى صيد الوحش في السهول والجبال فكان سيره في هذه الأرضين على دماء الإنس وأوصالهم وأراد بالإنس الكرد
0449AbuFathKarajiki.KanzFawaid.Masaha004568Vols-ara1, وقال في هذا المعنى والكتاب نعم الذخر والقعدة ونعم الجليس والعقدة ونعم السيرة والنزهة ونعم الشغل والحرفة ونعم الأنيس ساعة الوحدة ونعم المعرفة
0449AbuFathKarajiki.Tacajjub.Shia001331-ara1, وقال أبو بكر في أبيات له رواها ابن إسحاق في السيرة وهو عند القوم أمين ثقة ولما ولجت الغار قال محمد
0449IbnBattalQurtubi.SharhSahihBukhari.JK009324-ara1, قال دعهما يا أبا بكر فإنها أيام عيد وكان أهل المدينة على سيرة من أمر الغناء واللهو وكان النبى عليه السلام وأبو بكر
0449IbnBattalQurtubi.SharhSahihBukhari.JK009324-ara1, قال الطبرى وبهذا قال العلماء فى صفة سيره عليه السلام من عرفة إلى المزدلفة ومن المزدلفة إلى منى
0449IbnBattalQurtubi.SharhSahihBukhari.JK009324-ara1, ويقول الله أعلى وأجل وهذه سيرة السلف المهديين روى سفيان عن أيوب الطائى عن قيس بن
0450AbuHasanMawardi.HawiKabir.JK009139-ara1, قال لي تقاتلك الفئة الباغية فيهم ذو الثدية فهذه سيرة علي بن أبي طالب فيهم وقد حكي عن الشافعي أنه
0450AbuHasanMawardi.HawiKabir.JK009139-ara1, قال أخذ المسلمون السيرة في قتال المشركين من رسول الله وأخذوا السيرة في قتال المرتدين من أبي بكر رضي الله عنه وأخذوا
0450Anonymous.NihayatArabFiAkhbar.Kraken211130003107-ara1, قال التودد الى الناس و سثل اى السيرة ارضى قال التماس العدل فى القول والفمل وسئل اى الاخلاق
0450CaliIbnBilal.TatimmatMasabih.Zaydiyya0000087BK2-ara1.completed, قال أبو الحسن علي بن بلال جملة من أخبار الهادي إلى الحق المنتخبة من كتاب السيرة التي جمعها علي بن محمد بن عبيد الله العباسي وكان
0450CaliIbnBilal.TatimmatMasabih.Zaydiyya0000087BK2-ara1.completed, قال علي بن محمد بن عبيد الله العباسي مصنف سيرة الهادي إلى الحق قد جاءت الروايات الكثيرة بمقامات الهادي وخروجه
0451IbnYunusSiqilli.JamicLiMasailMudawwana.Sham19Y0018607-ara1, ذكر سيرة مختصرة عن العشرة المبشرة واسم أبي بكر الصديق رضي الله
0456IbnHazm.Rasail.Shamela0001038-ara1, قال لنا أبو محمد علي بن أحمد وكان محبا للعلوم مؤثرا لأهل الحديث عارفا حسن السيرة ولما دخل الأندلس أبو عبد الرحمن بقي بن مخلد بكتاب
0458Bayhaqi.Khilafiyyat.Sham19Y0131336-ara1, قال رسول الله صلى الله عليه وسلم الرزق مقسوم وهو آت ابن آدم على أي سيرة سارها ليس تقوى تقي بزائده ولا فجور فاجر بناقصه وبينه
0458Bayhaqi.MacrifatSunanWaAthar.Shamela0002863-ara1.completed, قال لم يختلف أهل السيرة عندنا ابن إسحاق وموسى بن عقبة وجماعة ممن روى السيرة أن بني قينقاع كان بينهم وبين رسول الله صلى الله
0458Bayhaqi.ShucabIman.JK000021-ara1.completed, وذكر الحديث في سيره حتى بلغ مسجدا يصلى فيه على الجنازة قال فوقف البغل
0458Bayhaqi.ShucabIman.JK000021-ara1.completed, قال إن هذه الإمارة التي ترى اليوم سيرة قد أوشكت أن تفشو وتكثر حتى ينالها من ليس لها
0458Bayhaqi.SunanKubra.JK000484-ara1, قال وتعاجلوا ورواه الواقدي في سيره عن بن أخي الزهري عن الزهري عن عروة بن الزبير
0458Bayhaqi.SunanKubra.JK000484-ara1, قال الشافعي في رواية أبي عبد الرحمن البغدادي عنه لم يختلف أهل السيرة عندنا بن إسحاق وموسى بن عقبة وجماعة من روى السيرة
0458Bayhaqi.SunanSaghir.Shamela0012415-ara1.completed, قال للقاعد أيكم خلف الخارج في أهله وماله بخير كان له نصف أجر الخارج باب السيرة في المشركين عبدة الأوثان قال الله عز وجل {فإذا انسلخ
0458Bayhaqi.SunanSaghir.Shamela0012415-ara1.completed, وقال الله عز وجل في السيرة في أهل الكتاب وهم اليهود والنصارى {قاتلوا الذين لا يؤمنون
0458IbnSidaMursi.IcrabQuran.ShamAY0036821-ara1, وقال الزمخشري هما عطفا بيان كقولك سيرة أبي حفص عمر الفاروق بين بملك الناس ثم زيد بيانا
0458IbnSidaMursi.MuhkamWaMuhit.JK006962-ara1, قال ابن الأعرابي ويعقوب سئل رجل أسرع في سيره كيف كان سيرك قال كنت آكل الوجبة وأنجو الوقعة وأعرس
0458IbnSidaMursi.MuhkamWaMuhit.JK006962-ara1, وقال يعقوب مناكبه نواحيه تداكأ تدافع وتدافعه سيره الهاء والسين والطاء هطس الشيء يهطسه هطسا كسره حكاه ابن
0458IbnSidaMursi.MuhkamWaMuhit.JK006962-ara1, وقال كراع إنما هو الفريض بالفاء والقريض الشعر والتقريض صناعته وقرض في سيره يقرض قرضا عدل يمنة ويسرة وقرض المكان يقرضه قرضا عدل
0458IbnSidaMursi.MuhkamWaMuhit.JK006962-ara1, قال أبو حنيفة يقال له بالفارسية الراشوان والطريقة السيرة و قوله تعالى و أن لو استقاموا على الطريقة أراد
0458IbnSidaMursi.MuhkamWaMuhit.JK006962-ara1, قال ابن مقبل وقربوا كل صهميم مناكبه اذا تداكا منه دفعه شنفا اى تدافع فى سيره مقلوبه ا د ك اديك اسم موضع قال الراعي ومعترك
0458IbnSidaMursi.MuhkamWaMuhit.JK006962-ara1, قال ومشى كهز الرمح باد جماله اذا وكت المشى القصار الدحادح ووكت فى سيره وهو صنف منه ورجل وكات هذه عن كراع وعندى ان
0458IbnSidaMursi.MuhkamWaMuhit.JK006962-ara1, قال لبيد في سيره وقد يقبل الضيم الذليل المسير والاسم من كل ذلك السيرة حكى اللحياني إنه لحسن السيرة وحكى ابن جني طريق مسور
0458IbnSidaMursi.Mukhassas.JK000849-ara1, وقال جربز الفرس عدا عدوا ثقيلا فرس ذو فنع اي زيادة في سيره وقال معن الفرس ونحوه يمعن معنا وأمعن تباعد بعدو ابن
0458IbnSidaMursi.Mukhassas.JK000849-ara1, قال ومن هذا قولهم سيرة العمرين إنهما أبو بكر وعمر رضي الله عنهما قال وقال
0460ShaykhTusi.Amali.Shia001334-ara1, قال حد ثني القاسم بن محمد الدلال عن سيرة بن زياد عن الحكم ابن عتيبة عن حنش بن المعتمر
0460ShaykhTusi.Ghayba.Masaha002069Vols-ara1, قال بلغني في الحديث أن الله عرض سيرة قائم آل محمد على موسى بن عمران فقال اللهم اجعله
0460ShaykhTusi.Ghayba.Masaha002069Vols-ara1, قال سمعت سالما يقول سمعت أبا جعفرعيقول إن الله تعالى عرض سيرة قائم آل محمد على موسى بن عمران وذكر الحديث وقد
0460ShaykhTusi.TahdhibAhkam.Zaydiyya0000302-ara1.mARkdown, قال سألته عن سيرة الامام في الارض التي فتحت بعد رسول الله صلى ا
0460ShaykhTusi.TahdhibAhkam.Zaydiyya0000302-ara1.mARkdown, قال كتبت إلي بعض اخواني ان اسأل ابا عبدالله ع عن مسائل من السيرة فسألته وكتبت بها اليه وكان فيما سألت اخبرني عن الجيش
0460ShaykhTusi.TahdhibAhkam.Zaydiyya0000302-ara1.mARkdown, قال سألت ابا جعفر ع عن القائم عجل الله فرجه إذا قام باي سيرة يسير في الناس فقال بسيرة ما سار به رسول الله
0460ShaykhTusi.TahdhibAhkam.Zaydiyya0000302-ara1.mARkdown, قال كنت عند ابي عبدالله ع جالسا فسأله معلى بن خنيس أيسير القائم بخلاف سيرة علي ع قال نعم وذلك ان عليا ع سار بالمن
0460ShaykhTusi.TahdhibAhkam.Zaydiyya0000302-ara1.mARkdown, قال سمعت ابا عبدالله ع يقول لسيرة علي ع في اهل البصرة كانت خيرا لشيعته مما طلعت
0460ShaykhTusi.Tibyan.Tafsir04039-ara1, وقال ابن زيد معناه ويذهبا بالطريقة التى أنتم عليها في السيرة وقيل المعنى يذهبان بأهل طريقتكم المثلى والامثل الاشبه بالحق الثابت
0460ShaykhTusi.Tibyan.Tafsir04039-ara1, قال الشاعر ما فى انحداب سيره من أمت يقول الله تعالى إن اليوم الذي ينسف الله
0463IbnCabdBarr.IsticabFiMacrifatAshab.JK000778-ara1.mARkdown, وذكر اهل السيرة ان حنظلة الغسيل كان قد الم بأهمله في حين خروجه
0463IbnCabdBarr.IsticabFiMacrifatAshab.JK000778-ara1.mARkdown, ذكر ابن إسحاق هذا الخبر فى السيرة من رواية ابن هشام عن زياد البكائى عن معاذ بن
0463IbnCabdBarr.IstidhkarJamic.JK001503-ara1, قال لا أدري قال أبو عمر في سيره عليه السلام بعد أن ركع ركعتي الفجر أوضح دليل على
0463IbnCabdBarr.IstidhkarJamic.JK001503-ara1, ذكر سيرة علي رضي الله عنه فيهم وفي غيرهم ممن قاتله في
0463IbnCabdBarr.IstidhkarJamic.JK001503-ara1, وقال محمد بن كعب من ابتدأ الله خلقه للضلالة سيره إلى الضلالة وإن عمل بأعمال الهدى ومن ابتدأ الله عز
0463IbnCabdBarr.JamicBayan.JK000005-ara1, قال كان أهل حر وراء منهم وروي أبو سنان عن الضحاك عن النزال بن سيرة قال قيل لعلي يا أمير المؤمنين أن ههنا قوما يقولون
0463IbnCabdBarr.JamicBayan.JK000005-ara1, قال عمر فتتولونهما على اختلاف سيرتهما قالو نعم قال عمر فهؤلاء الذين اختلفوا بينهم في السيرة والأحكام لم يتبرأ بعضهم من بعض على اختلاف سيرتهم ووسعهم
